row_index,rank,feature,feature_value,shap_value,abs_shap
163,5,num__CARRIER_DELAY_RATE,-1.5327753906460064,-0.015078593765063033,0.015078593765063033
164,1,num__ROUTE_DELAY_RATE,-1.8676650674843651,-0.07717364430764065,0.07717364430764065
164,2,num__SCHEDULED_DEPARTURE,0.4493150434339616,0.03421223000486634,0.03421223000486634
164,3,cat__SEASON_fall,1.0,-0.03012864382892076,0.03012864382892076
164,4,num__CARRIER_DELAY_RATE_DOW,-2.974397100356227,-0.027489303731953213,0.027489303731953213
164,5,num__ORIGIN_DELAY_RATE,-2.1997816032723994,-0.02325585227163515,0.02325585227163515
165,1,cat__SEASON_fall,1.0,-0.05406927562693454,0.05406927562693454
165,2,num__SCHEDULED_DEPARTURE,0.6540553699403827,0.03614801897191001,0.03614801897191001
165,3,num__CARRIER_DELAY_RATE_DOW,-1.3708314389516696,-0.027052306007617516,0.027052306007617516
165,4,num__ROUTE_DELAY_RATE,0.28769124164530735,0.022868057825648977,0.022868057825648977
165,5,cat__TIME_OF_DAY_morning,0.0,0.022050625868571386,0.022050625868571386
166,1,num__ROUTE_DELAY_RATE,-2.2585988736877725,-0.07073895676897336,0.07073895676897336
166,2,num__SCHEDULED_DEPARTURE,-1.3933478951238283,-0.06302617534745536,0.06302617534745536
166,3,cat__TIME_OF_DAY_morning,1.0,-0.029146293491669438,0.029146293491669438
166,4,cat__SEASON_fall,1.0,-0.026145114150823476,0.026145114150823476
166,5,num__ORIGIN_DELAY_RATE,-2.268363053493178,-0.022914012576261484,0.022914012576261484
167,1,num__ROUTE_DELAY_RATE,0.7937495101596217,0.038749777852287934,0.038749777852287934
167,2,num__SCHEDULED_DEPARTURE,0.03363013810274303,0.031461292686881276,0.031461292686881276
167,3,cat__TIME_OF_DAY_morning,0.0,0.029920170595560194,0.029920170595560194
167,4,cat__SEASON_fall,0.0,0.011222166673887842,0.011222166673887842
167,5,num__ORIGIN_DELAY_RATE,0.8432089541962535,0.008255568334373038,0.008255568334373038
168,1,num__SCHEDULED_DEPARTURE,-1.2940798580298059,-0.06247201166081823,0.06247201166081823
168,2,cat__TIME_OF_DAY_morning,1.0,-0.02676325517823443,0.02676325517823443
168,3,cat__SEASON_winter,1.0,0.024454782969060035,0.024454782969060035
168,4,num__CARRIER_DELAY_RATE,1.2331620163446775,0.021083179886959444,0.021083179886959444
168,5,num__CARRIER_DELAY_RATE_DOW,1.1481452132755219,0.017533654853746156,0.017533654853746156
169,1,cat__SEASON_fall,1.0,-0.03272179872096558,0.03272179872096558
169,2,cat__TIME_OF_DAY_morning,1.0,-0.022576581211696974,0.022576581211696974
169,3,num__SCHEDULED_DEPARTURE,-0.9900714944293625,-0.02194269219355192,0.02194269219355192
169,4,num__ROUTE_DELAY_RATE,0.35866053954693705,0.02161923476948232,0.02161923476948232
169,5,cat__TIME_OF_DAY_evening,0.0,-0.008515622569282186,0.008515622569282186
170,1,num__SCHEDULED_DEPARTURE,1.4606081713293142,0.04506946797901492,0.04506946797901492
